"instName","summary","museumPropertyName","log","lat","formatted_address","level","exact"
"成都标榜女红工艺博物馆","“慈母手中线，游子身上衣。临行密密缝，意恐迟迟归。谁言寸草心，报得三春晖。”(唐代诗人孟郊《游子吟》)吟诵了女红艺术因爱而生、至纯至善的美。女性温婉善良勤劳的美德抚慰游子的心灵，撑起家的祥和。走进成都标榜女红工艺博物馆就走进了一个美丽女人的内心世界，见到美的本源。\n\n女红工艺博物馆展陈不同历史时期的女红制品、器物、工具和收藏用具。通过当代先进的管理技术，以影像、书籍资料、图像和文字等做辅助，对博物馆的收藏品进行多角度的情景再现。体验传统的女红工艺“纺、缝、绣、染、编”背后璀璨的中华民俗文化。","非国有","104.29702641347014","30.59974244336375","四川省成都市龙泉驿区标榜女红工艺博物馆","兴趣点","1"
"慈溪市东方红像章博物馆","收藏有毛主席像章，位于慈溪市书城二楼","非国有","121.89617052026423","29.153610278342793","浙江省宁波市慈溪市","区县","1"
"海阳市博物馆（地雷战纪念馆）","海阳市博物馆成立于1984年9月，占地面积10000平方米，馆舍面积7520平方米，馆藏文物7000余件。常设展览有深山君王梦一一嘴子前出土文物专题陈列、历史文物陈列、非物质文化遗产精品陈列等。其中嘴子前出土文物专题陈列通过寝盂、铜匝、铜卸、七鼎九钟等珍贵青铜器、陶器、玉器的展示，对胶东半岛发现的级别最高、规模最大、葬制表现最完整的春秋贵族墓群所包含的文化内涵进行了精彩介绍，一部有关齐、陈两国的宫廷秘史以及王权争夺的“君王之梦”展现在观众眼前。","文物","121.16787452942971","36.784476399642315","山东省烟台市海阳市海阳市博物馆","兴趣点","1"
"岢岚县博物馆","毛主席路居文物展","文物","113.25316614061674","38.72238592335363","山西省忻州市岢岚县","区县","1"
"志丹县保安革命旧址纪念馆","以历史文物和革命史为主体的基本陈列,以图片、映像、场景复原等形式集中展示了1936年7月3日-1937年1月13日中共中央定都志丹期间为抗战胜利所做出的努力和贡献，以及1936年7月3日中国人民抗日红军大学随党中央迁到保安后的学习和生活状况。","文物","108.76369841654508","36.82454000508348","陕西省延安市志丹县保安革命旧址纪念馆","兴趣点","1"
"天津自然博物馆","天津自然博物馆是中国历史最悠久，最具影响力的自然博物馆之一。天津自然博物馆前身为北疆博物院，由法国天主教神父、博物学家桑志华于1914年在天津创立，1957年使用天津自然博物馆名至今。是中国为数不多的涵盖动物、古生物、植物、古人类、地质岩矿等多学科的综合性自然博物馆。2008年被国家文物局认定为首批国家一级博物馆。馆藏生物标本38万件，其中一、二级珍品1282件，模式标本1452件。\n天津自然博物馆新馆位于天津文化中心，由原天津博物馆馆址改建，于2014年1月向公众开放。占地面积为5万平方米，总建筑面积为3.5万平方米，展示面积1.4万平方米。展览以“家园”为主题，由《家园.探索》、《家园.生命》、《家园.生态》三个专题12个板块构成基本陈列展览，形成集收藏与研究、展示与体验、文化交流与科普教育、文化旅游与智性休闲于一体的具有天津特色、综合性自然博物馆。天津自然博物馆以“建设国际一流综合自然史博物馆”为目标，以“营造创新环境、激发创新活力”为宗旨，以“开放共享、开拓创新”为主线，秉承以观众为本、文化惠民的公共文化服务理念，以人性化的服务为观众构筑温馨的精神家园，努力在细节与特色中，为观众提供高品质的博物馆文化体验。","文物","117.20273118680548","39.08541158888607","天津市河西区自然博物馆","兴趣点","1"
"四川广汉三星堆博物馆","三星堆是长江文明之源。她的出现可谓是“沉睡数千年，一醒惊天下”，亦改变了中国的文明史，中华文明由一元变多元，被誉为长江文明之源、世界的第九大奇迹、古代南方丝绸之路的起点。\n    三星堆是连接世界之窗。从1997年开馆至今已接待党和国家领导人60余人次；法国总统希拉克、阿里巴巴董事局主席马云等外国政要和社会名流等国内外游客2000万人次。李克强总理两次将三星堆文物仿制品作为国礼分别赠送给希腊和秘鲁，充分彰显出三星堆作为“中国面子”的“国际范”。\n    三星堆是文化创意之魂。博物馆馆区占地面积1000亩，展陈面积1.3万平方米。现为首批“国家一级博物馆”、首批“国家考古遗址公园”。正在构建以三星堆博物馆为核心，以三星堆考古遗址公园、三星堆文化产业园为两翼的“一核两翼”发展格局。","文物","104.21619503373886","31.00385852866097","四川省德阳市广汉市三星堆博物馆","兴趣点","1"
"湖北省兰文化博物馆","湖北省兰文化博物馆位于东湖生态旅游风景区磨山景区听涛景区内，占地1000平方米。馆内藏有兰花及相关艺术品1000余件。","非国有","114.36730269842123","30.564677874803234","湖北省武汉市武昌区兰文化博物馆","兴趣点","0"
"厦门奥林匹克博物馆","厦门奥林匹克博物馆是由国际奥委会和中国奥委会批准成立的中国第一家奥林匹克专题博物馆，也是国际奥林匹克博物馆联盟27家成员之一，为独立的国际化非盈利性公益机构。是国际奥委会委员、国际拳击联合会荣誉主席、国际奥委会文化与遗产委员会主席、世界著名建筑专家吴经国先生多年筹划、设计、创建并亲任馆长。馆内收藏了丰富的奥运会相关文物共计11000余件。旨在薪传奥林匹克文化、弘扬奥林匹克精神。","非国有","118.18888060423116","24.480511965134873","福建省厦门市思明区奥林匹克博物馆","兴趣点","1"
"梅县区博物馆","梅州市梅县区博物馆，成立于1959年8月，隶属于梅州市梅县区文化广电新闻出版局，是梅县区文物收藏、陈列宣传、社会教育、科学研究和展示客家历史文化的综合性博物馆。《客都明珠－－梅县区历史文化专题陈列》共分四大部分。于2015年对外免费开放。","文物","116.07765973552405","24.270773613047062","广东省梅州市梅县区","区县","1"
"萧县博物馆","萧县博物馆担负全县范围内的文物管理、行政执法、文物调查、藏品保管、陈列展览、学术研究等多项文物专业综合职能。萧县博物馆成立于1979年10月，坐落在县城民治街68号省级文物保护单位萧县孔庙内。目前，萧县固定陈列展览3个，分别为《萧县历史文物展》、《萧县博物馆馆藏书画展》、《萧县汉代画像石陈列展》，每年举办多个临时和引进展览。近年来举办《江淮行--书画之乡馆际交流书画展》、《雷锋日记书法展》、《首届现代刻字艺术展》、《神奇的世界——海洋生物科普展》等30多个展览。馆藏文物大幅增加，保管人员数量和技术手段得到加强。考古发掘力实力较强。出版有《萧县汉代石刻艺术》、《萧龙士书画集》、《萧县汉墓》、《萧县博物馆馆藏书画集》等学术专著。荣获省级以上表彰10多次。","文物","116.93821351062444","34.18846634934933","安徽省宿州市萧县萧县博物馆","兴趣点","1"
"修正博物馆","修正博物馆成立于2010年5月20日，是度量衡专题博物馆，建筑面积4000平方米。内设5个展厅，修正发展陈列；中国古代度量衡陈列；中国中药传统文化陈列；兄弟堂陈列，展陈的是修氏兄弟多年来收藏的艺术紫砂壶、铜镜、古代钱币、冷兵器、铃铛等各类藏品。","非国有","","","[]","[]","0"
"淳化县爷台山战役纪念馆","以红色革命文物为主体的基本陈列和展示爷台山战役的图片文字解说专题展。特色藏品：猎枪、大刀、迫击炮弹、发报机、马灯等。","文物","108.69095798789465","34.87859708151637","陕西省咸阳市淳化县战役纪念馆","兴趣点","1"
"长春市文庙博物馆","长春文庙1872年始建，2002年整体修缮，2012年扩建至现有规模，建有泮池、棂星门、大成门、大成殿、崇圣殿、明伦堂等文庙特色建筑，布置有《孔子圣迹图》艺术精品展、中国科举文化专题展、中国文庙历史沿革展。多年来，积极弘扬中华优秀传统文化，如举办孔子诞辰纪念活动，每逢传统节日举办公益文化活动，举办成人礼、启蒙礼、传统婚礼，开办公益讲座国学大讲堂等。被评为国家AAAA级旅游景区，省级爱国主义教育基地，入选“长春市新十五景”，国学大讲堂被评为2017年全国“终身学习活动品牌”。","文物","125.34383804631263","43.884540322360635","吉林省长春市南关区文庙博物馆","兴趣点","1"
"绥化市博物馆","绥化市博物馆是展示绥化地区历史文化和社会发展的综合性博物馆，国家三级博\n物馆。展厅面积4600平方米，2010年1月26日正式开馆。现有编制12人。\n陈列展览分为久远的历史、近现代史、民俗、发展中的绥化、奋斗中的县市区和\n崛起的城市六部分，通过大量实物、图片、模型集中展示绥化的历史文化、广博风物和\n创新发展成就。另设寒地黑土艺术品展览馆，展出绥化地区200余件有地域特色的艺术\n品，包括绥棱黑陶、北林泥河陶、海伦剪纸、安达书法、肇东国画、兰西挂钱和望奎皮\n影等。","文物","126.96283287254796","46.64810789351382","黑龙江省绥化市北林区绥化博物馆","兴趣点","1"
"田东县博物馆","田东县博物馆是一家综合性博物馆，主要负责全县文物调查、保护、管理、征集、收藏、考古发掘、宣传展示和社会服务等具体工作。1984年成立田东县文物馆，属县文化局二层机构，行政上受田东县文化局直接领导，业务上受上级部门直接指导。1987年更名为田东县博物馆。博物馆主体建筑修建于2002年，2005年12月对陈列展览提升改造正式向社会开放，2009年实行免费开放，2013年5月被评为国家三级博物馆。目前馆藏文物及标本5000多件，其中国家一级文物3件，二级文物16件，三级文物229件。藏品种类有化石、新旧石器、青铜器、陶瓷器、铁器、民族民俗文物等。全县各个历史时期的不可移动文物遗址点135处（登记在册124处），其中全国重点文物保护单位3处，自治区重点文物保护单位3处，县级文物保护单位64处。展览设有史前文物展、青铜器展、陶瓷器展三个部分陈列，展出500多件文物精品，把田东优秀的历史文化遗产通过博物馆陈列展览向世人展示。","文物","107.11489886020681","23.601913398055416","广西壮族自治区百色市田东县田东县博物馆","兴趣点","1"
